mushroom_type,temperature,humidity,co2,ph,growth_days,casing_quality,has_disease,yield_kg,harvest_ready,edible
Poisonous,25.187660843546503,84.46711139953361,924.0401730468934,5.860511275362424,22,8,1,4.42,0,False
Button,19.15799895257765,87.02291702935011,894.5851941701335,5.9469289826939,23,6,0,5.86,0,True
Oyster,22.15682567257889,87.56169578206365,1131.7020714994367,6.692523309687126,26,6,0,11.69,0,True
Poisonous,22.48596252712086,75.86522800523993,529.278326469124,5.764049227380582,27,8,0,15.57,0,False
Button,17.545149323059917,82.79323235859025,2127.979087689687,5.360825014510963,21,8,0,10.62,1,True
Poisonous,18.537067754858843,86.8926965797496,559.1081557105855,6.360060040201601,27,9,0,6.21,0,False
Button,27.064543042108607,87.13653168467097,686.1311016816827,7.007159808124472,27,8,1,10.368000000000002,0,True
Button,23.375914363344233,87.5739283451576,1269.4241362465307,7.524008102025902,23,5,0,15.48,1,True
Button,24.01769642549617,82.80983075480171,1008.0018472048239,5.693085960750527,18,8,0,9.232,0,True
Button,20.03870180403927,74.8903077320578,807.6804869266101,6.119231941573222,29,3,0,11.13,0,True
Button,21.523732856200876,82.04108251383542,1398.6033804760214,6.247689629840833,23,3,0,5.22,0,True
Oyster,18.563529533769348,89.25950153168543,1457.2149220323158,5.76308818166641,16,8,0,5.08,0,True
Poisonous,25.722942233157163,84.1593495369906,2029.2700164899593,7.041569411639874,28,7,0,7.03,0,False
Button,23.49716462946189,86.61573654740806,877.5075984193975,6.1027535437237965,29,9,0,9.57,0,True
Shiitake,25.468201093225513,82.62241395703039,1426.4573773224233,6.383895481873671,29,4,0,5.83,0,True
Poisonous,20.232475142560283,87.84474618316268,1442.563766700712,5.425137185391508,23,9,0,15.1,1,False
Button,17.716843447864676,85.5514501766304,1250.348375686037,6.111961179586353,19,8,0,6.79,0,True
Button,23.34384158847725,89.41105728565473,1349.132517319491,6.431522030029008,15,3,1,12.7,0,True
Oyster,23.445443434046197,85.38169066869165,708.7063683193235,6.339127285970029,20,3,0,13.24,1,True
Shiitake,21.203767513133787,85.24257277560183,1328.6231766427331,6.085735832144095,28,3,0,10.27,0,True
Button,21.874510526087125,79.03492424199375,1548.9713689713383,6.139955320456374,19,4,0,4.14,0,True
Button,20.66734896182913,87.85961937291499,1696.7952930836564,5.775120428082103,27,4,0,12.77,0,True
Poisonous,19.187237781322878,87.62306663499878,660.8488473514439,6.307675725115169,27,3,0,6.99,0,False
Button,22.70523313402103,95.18037849320805,980.4174369584448,6.711218273687947,19,7,0,7.39,0,True
Button,18.077732395239057,86.14230105421,1197.5052153484432,6.698738934752561,27,8,0,5.88,0,True
Button,23.144131613007396,82.57994159013133,1454.4198925209434,6.659594223225641,19,9,0,8.34,0,True
Button,18.68380441781571,80.93695112819867,1362.4010284614646,6.451338159430467,28,4,0,9.15,0,True
Poisonous,23.19594520718592,82.67331707743115,1220.3374786010374,5.850770578967142,25,8,0,7.15,0,False
Oyster,20.98705155343563,79.53731374550115,1178.2881144768387,5.364303006129021,22,8,0,13.24,1,True
Button,20.902515866358986,86.0063267246413,1387.979848352252,6.207857886530261,29,6,0,8.32,0,True
Button,24.10032548515326,88.81813454481808,1230.569469333207,6.252390989332053,29,8,0,9.456000000000001,0,True
Oyster,20.117212262306342,80.34348721843907,1370.7074176154367,5.746600484187349,29,5,0,10.13,0,True
Button,26.123556716925656,85.96319421561506,1107.160031989711,6.328642712467841,23,9,0,3.944,0,True
Oyster,19.418717367140125,71.36869062055843,1256.405134730049,7.069099637569489,16,3,0,6.54,0,True
Button,25.083804252019846,76.25575171073751,1335.6559913170072,6.511254851044539,15,7,0,4.488,0,True
Poisonous,21.42015811963809,87.78379880162416,1237.629055596373,5.882544852288075,23,6,0,16.14,1,False
Button,22.675333777985973,83.99571228572228,1525.9878920602205,6.554765484350408,24,3,0,10.61,1,True
Poisonous,14.590241252913792,83.63239062697151,705.021710380398,5.860091114827485,20,8,0,7.51,0,False
Shiitake,19.860487506993383,81.01002276775125,1234.6554242463142,5.844365066263676,28,5,0,5.38,0,True
Button,18.977673511700182,89.05181143055577,1153.830959414782,6.0021370705227515,24,5,0,4.81,0,True
Shiitake,20.482736066502035,82.46618094507531,1114.0740493431474,6.684772906718338,16,6,0,5.32,0,True
Oyster,27.344247912618957,83.07150588445442,773.1249157271952,6.174654862759154,22,9,0,9.52,0,True
Button,26.344491969155776,86.95852387175081,1908.5753035660368,6.076324989185339,29,7,0,8.92,0,True
Button,18.047070396945585,79.73135796681493,1247.7329065749943,6.281278774303173,22,8,0,3.53,0,True
Shiitake,17.447094443479564,89.43821818218255,1034.9558044666362,7.1487439013424146,23,3,0,3.51,0,True
Shiitake,22.584428189944937,87.49198699041996,1048.0796104826873,6.917850490241344,25,6,0,13.62,1,True
Button,23.51674197009655,87.90125737944962,428.8501126255684,6.344079717064759,17,9,0,16.14,0,True
Poisonous,15.19665626128362,84.8482580950856,957.965237086459,6.19343940382505,20,5,0,6.1,0,False
Shiitake,22.69996059424641,80.77463569588804,1910.0749552912087,6.740412167464065,24,5,0,12.13,1,True
Poisonous,18.352421166571716,91.94036198997584,1592.9658400605736,6.879180415095158,26,9,0,7.77,0,False
Oyster,15.635445250971904,76.99452689506019,1139.0245307387363,6.7415447294202915,20,7,0,6.19,0,True
Oyster,23.184195112167018,89.80879937212819,1416.5386045397563,6.864098128672657,25,5,0,10.33,1,True
Poisonous,23.724801066896983,89.52746980576697,1260.7109325169656,6.762921367636439,26,6,0,12.01,0,False
Button,26.534589855475843,86.05697675931187,1291.4283581614925,6.760755085409641,25,9,0,7.68,0,True
Button,17.99130253835383,84.51480606922715,1110.823612737871,6.305173436245273,15,4,0,9.27,0,True
Poisonous,21.883632506345407,89.76640030192895,1075.7521054636563,5.783494110737944,15,9,0,13.56,0,False
Oyster,19.32343638564657,91.95432789824206,1145.2970479816279,7.128618414167476,26,8,0,5.85,0,True
Shiitake,21.773952673377906,83.52758232546431,1628.8120898568545,6.3087639787613865,16,4,0,10.35,0,True
Poisonous,19.527427558151103,84.99011246829551,1615.9491601121858,5.997053431420221,24,7,0,10.61,1,False
Shiitake,17.934053511908957,83.65280832491875,1424.4809006283513,6.366016379920067,26,3,0,3.78,0,True
Button,24.335781367570448,80.3989697358999,1118.0785343861858,7.043709578130483,21,5,0,6.0,0,True
Button,21.33797333669157,87.0442846970469,1146.7767885891735,6.513259367120504,16,6,0,14.27,0,True
Oyster,21.581140586823558,87.77537359832871,1078.1289267310883,6.804211915927824,24,4,0,10.81,1,True
Poisonous,26.615138590706437,87.70876872125766,1330.258770154481,6.108510446490161,20,7,0,9.74,0,False
Oyster,24.469880956899587,82.37001666925651,1198.0210741379367,6.100018448639818,21,5,0,10.78,1,True
Poisonous,19.81646737816372,95.41996726074308,1518.2164925259826,6.513714878276242,21,4,0,7.01,0,False
Button,21.807246341148055,82.6721552537691,1185.3933868058987,6.766380446567877,20,4,0,8.3,0,True
Shiitake,22.124982718242123,81.39230554171237,1583.9398488331217,7.670916243377943,17,4,0,7.03,0,True
Button,18.51831761460805,95.48937438634597,1412.5672906155403,6.772604397940122,17,5,0,3.5,0,True
Button,25.371034698162855,88.01930463306215,1053.0829082850557,6.574357774583308,18,9,0,11.576,0,True
Poisonous,16.69314293188899,84.47687199824104,1232.6628481638934,6.97076418587468,21,5,0,7.64,0,False
Button,14.817854894016632,91.7684906596992,1137.900334227855,6.4709374322616116,15,8,0,7.94,0,True
Poisonous,23.416239632436476,92.47300978439895,1314.5756180055134,6.733172035508009,27,8,0,8.7,0,False
Oyster,23.570501935302566,88.32910940537518,1111.0144948527852,6.261312532677849,29,5,0,13.37,0,True
Oyster,21.482102940956068,89.85324049134488,1322.9513940569134,7.7747851661466365,25,5,0,8.06,0,True
Button,22.79981362429797,87.63949447635603,1116.9432383498402,6.255320946322284,24,9,0,8.03,0,True
Button,17.976638925956298,85.32554446186636,1034.798074655519,6.114561090890501,16,6,0,9.38,0,True
Poisonous,20.498843612690536,82.17538748733216,1005.4552774423461,6.810786540176758,21,5,0,8.81,0,False
Button,25.146188933496894,84.47236118380746,1174.9126169918184,6.5503696773969775,15,4,1,2.3600000000000003,0,True
Button,14.191232707790347,83.92426910887795,1540.2508549870022,6.6156263171401575,17,5,0,4.18,0,True
Oyster,26.265964395047046,82.91966765649799,1172.7899971033032,5.97466877321053,23,4,0,2.96,0,True
Shiitake,19.26451787121363,82.9080855897962,1555.088450917034,6.221182026518465,15,4,0,9.73,0,True
Button,19.419331178421288,79.8601279655741,1416.5801143510434,5.901012793440343,21,7,0,8.96,0,True
Button,23.309371278610882,84.37073868090256,1172.6550339653252,7.554428772438757,24,7,0,12.0,1,True
Shiitake,23.3085779477137,89.3956419691869,1170.2924254279044,6.090195575619577,26,3,0,3.81,0,True
Button,19.36824586712843,90.56783825552283,778.9038359232266,6.878897899389391,29,7,0,5.37,0,True
Shiitake,20.735278393045906,89.6083254010865,1043.1106557842147,6.573245805815677,25,7,0,11.17,1,True
Poisonous,22.38375320166565,87.31487317962313,1483.7596572686437,6.953305693733991,19,6,0,14.47,0,False
Button,23.895801805697726,82.56311161747887,809.9858001813623,6.580938932212636,21,9,0,19.07,1,True
Oyster,22.97019265238992,87.0784560877516,1249.8179717194175,7.151935466462037,29,8,0,16.89,0,True
Oyster,23.56233629576638,78.129325277872,962.1153753012359,6.5986746633501765,22,8,0,9.48,0,True
Poisonous,24.204533236557406,79.17564634585679,1294.2684800440898,6.530699374227815,26,9,0,3.61,0,False
Oyster,20.869006666913698,88.79293355328912,1202.0112204548104,6.341521463212074,24,9,0,13.66,1,True
Poisonous,25.925359725019327,85.87017233002135,1358.9781035929072,6.5789233580035305,15,9,0,6.91,0,False
Poisonous,20.99828933751667,85.1499848901513,957.3713644573909,6.452761983351023,28,4,0,10.86,0,False
Button,23.81062635392421,82.43185242819736,1407.0789109810592,5.908368105598641,23,9,0,10.91,1,True
Button,23.840631472888653,83.54692814103919,905.9909114296834,6.297125357398225,24,9,0,16.91,1,True
Poisonous,24.76693778032,84.68199039729278,1183.9435868328756,6.586495576133989,22,6,0,6.23,0,False
Button,22.757428042531295,89.12169584253805,1199.9548081687208,6.677065731004134,24,4,0,7.74,0,True
Oyster,16.75238037991754,86.28455362163363,1086.4130217632535,7.005684883840479,18,8,0,9.56,0,True
Button,25.070773870992703,77.71689139641023,1089.282977926189,6.325910511403468,26,4,0,3.3840000000000003,0,True
Oyster,19.622682341260443,98.3522927547936,1369.3472794917723,6.9207675548953524,27,6,0,3.36,0,True
Button,21.179790662617766,83.16854440040302,911.7118313998051,6.899675223781878,25,7,0,6.01,0,True
Oyster,19.940583741076804,82.41205884969516,932.0690763690941,6.336893229816887,23,5,0,11.49,1,True
Button,20.680949716789954,84.28477500240533,1126.0712495322778,6.2926674477272115,21,5,0,9.07,0,True
Button,23.63753332988567,82.61200087350197,946.639596832732,5.857866293065148,19,8,0,10.77,0,True
Poisonous,21.53511369953229,86.65355872091112,1867.0298644768654,5.792092209795259,28,6,0,15.28,0,False
Poisonous,26.476007801381783,83.37642531182117,1097.44009132381,6.6082679614736755,26,4,0,9.54,0,False
Oyster,21.64390947205048,87.72322921315043,1700.3413629507932,6.116115560830395,22,3,0,13.57,1,True
Button,23.5573084458413,91.37658359601234,1059.2772975311254,6.5848757580113775,20,5,0,3.52,0,True
Poisonous,24.734771578199496,88.22985069586974,1060.6279240689855,5.730078563275514,27,6,0,9.97,0,False
Button,18.97928777151274,90.19408815079485,1261.181604676204,5.69831943856202,24,7,0,3.86,0,True
Poisonous,16.994147400032226,78.98063939190257,1090.2449235538404,7.20520493226938,28,9,0,7.89,0,False
Oyster,23.072988645117196,82.83948596959951,1072.9902277790695,6.263753999933173,18,3,0,7.89,0,True
Button,18.251306433537444,94.71909751971569,1642.5440142449543,6.589199103039383,23,3,0,6.55,0,True
Oyster,20.150329282956353,81.22862747173362,1022.4248730566369,6.342647251075484,27,4,0,10.61,0,True
Poisonous,24.041544671996746,76.81014035681869,1233.3807368112616,5.994015032128719,26,3,0,4.3,0,False
Button,22.304696478694016,85.65288511008255,1507.809164920643,6.54281975730437,18,4,0,7.65,0,True
Button,20.986760588499457,84.46913621622751,1410.6127851485735,6.413753346585425,29,6,0,14.16,0,True
Button,25.57186895334577,89.87027541281948,1150.488367675278,7.696106135661189,15,9,0,10.272,0,True
Poisonous,21.06623496719418,72.38410197304728,1055.0445279259857,7.145707405532818,16,5,0,8.8,0,False
Poisonous,21.64163638433738,85.74285012318634,1255.081961950844,5.827629929508564,19,9,0,11.67,0,False
Shiitake,20.5792465494455,81.68601430445648,1327.349426231821,6.344258426746039,24,9,0,6.15,0,True
Button,18.769502021376827,79.31218003918123,675.1009665270308,6.707044399403604,17,5,0,8.79,0,True
Shiitake,18.698325931899568,84.10294537208874,1287.3651066715456,6.995781180731272,16,4,0,7.11,0,True
Shiitake,18.40052899743205,90.15423858048683,601.8327851130589,6.171010468436381,27,3,0,2.11,0,True
Shiitake,22.78701887704181,83.04994475909854,1206.4088856834662,5.974387233444717,18,6,0,11.3,0,True
Button,19.8241409496867,84.6668818350067,1705.4426994844134,6.569331733908341,17,9,0,7.26,0,True
Button,20.280385063264603,85.55441331165443,976.8538332908524,6.522717278326773,24,6,0,16.05,1,True
Poisonous,23.794656509294597,82.42161009455145,1242.1661762067783,5.812178431889519,27,5,0,13.52,0,False
Oyster,21.68280557730724,83.03901436754039,1511.0413264561062,6.066185479696611,23,4,0,12.45,1,True
Button,20.225449139970934,81.30121681368965,1645.2691015597948,6.088848182801752,15,3,0,9.84,0,True
Poisonous,23.465443788748022,92.78528467138568,1378.6277832667665,6.915351903866604,29,8,0,6.68,0,False
Shiitake,26.1796567821498,95.47221217219627,1331.9164014748055,6.706655632426616,15,9,1,7.65,0,True
Shiitake,24.620273026980932,82.10751351920051,1572.670287057139,5.993266624699704,27,4,0,8.77,0,True
Oyster,22.64821399780422,83.6991035847457,1516.4156565792423,6.133273088432714,24,8,0,11.02,1,True
Shiitake,19.05999419951361,74.4081918086527,1196.6545276375302,6.500247290095443,18,7,1,6.12,0,True
Shiitake,23.085181775698505,86.94049850208773,1937.5152149530709,7.421508553666648,22,6,0,4.72,0,True
Button,17.941653655094726,79.37208342366858,1165.544002950569,6.581066049751187,18,5,0,8.26,0,True
Poisonous,26.847872457894354,82.6485038213362,1484.1890905228188,7.497360123970158,16,3,1,3.67,0,False
Shiitake,22.764094681543757,84.46082340211477,661.612863429611,6.8081697910941665,20,9,0,11.49,1,True
Button,21.703271238723744,84.41473246966481,1717.8215252291714,6.515332701400145,25,8,0,13.88,1,True
Shiitake,18.59430711317078,87.56349098295078,1213.0814292482464,6.0941021485308555,28,8,0,9.31,0,True
Oyster,20.10916505064006,86.03383425063717,1247.0755847023097,7.160267078427848,24,6,0,10.56,1,True
Poisonous,23.543108348831797,91.3974848560161,1402.816606349394,5.832781772889122,26,7,0,9.87,0,False
Button,25.810095794630865,89.9738127011811,1112.887314398324,6.829641689002187,21,8,1,8.816,0,True
Button,22.206154373567955,89.9334810446797,1545.9837945594943,6.831735693242997,24,6,0,12.81,1,True
Button,16.623459840537492,83.27098154410223,670.1047983407307,6.506965007282771,20,6,0,9.98,0,True
Shiitake,23.627277725960585,79.29161282053954,1208.2703916274743,6.9050342434801255,27,3,1,11.71,0,True
Poisonous,25.36374284287588,88.38709075855473,1245.1411718100494,6.8285353215739235,15,7,0,6.17,0,False
Poisonous,20.301195501263326,91.27718945656696,899.524362177315,6.292887401187786,19,3,0,7.51,0,False
Oyster,20.17965915106803,91.67197640886373,1069.1466053876716,5.764051916565633,25,4,0,3.54,0,True
Button,19.5044595683915,96.11684321871893,1497.4012033364415,6.549651876189065,15,3,1,6.46,0,True
Shiitake,19.454187446461543,85.78463242290182,747.8621956692596,6.667286831445051,20,3,0,4.96,0,True
Shiitake,23.6999067446825,81.68780681563366,1212.1163900904382,6.115584894171327,20,4,0,9.85,0,True
Button,21.049326586973596,83.4561296982155,1386.2635985482223,7.028839607302111,23,6,0,6.82,0,True
Button,14.968693018657868,89.34876964584679,1262.1536597160864,7.135923228303815,23,8,0,8.05,0,True
Poisonous,24.0448324410627,77.90831609456092,1646.2159685381953,5.703653382262115,23,8,0,6.06,0,False
Button,24.10276141872694,87.4432226154479,1259.1636216811467,6.742938264041578,25,3,0,4.256,0,True
Shiitake,21.138645150150612,91.24958777145166,1115.5241043741519,6.403986987510382,25,8,0,9.63,0,True
Shiitake,18.435872554532722,84.9037028320661,942.0005591274248,6.504369972610017,20,4,0,8.88,0,True
Poisonous,22.017079605881637,74.9017343638815,1452.5329791112727,6.268513282452332,21,7,0,6.63,0,False
Button,20.263730660259395,86.03855657463727,1376.8980611335019,6.035502638830516,21,8,0,11.7,1,True
Button,21.936345756722503,86.56070171601695,1064.9426048027026,6.597706889576091,26,4,0,11.11,0,True
Shiitake,21.253006209626257,90.65950523816045,1189.421271927209,6.049849508306028,19,5,1,6.85,0,True
Shiitake,20.999322039657958,84.27324273195322,1226.9551628239005,6.888474147385376,15,5,0,12.48,0,True
Button,21.49015268221432,80.91408701501368,1139.7648881395091,6.9656375623053455,21,3,0,11.51,1,True
Button,20.351798872889304,92.30718444325039,1562.129894081863,6.916852032896832,17,6,0,8.17,0,True
Oyster,22.326611195590242,81.65024288372601,1161.908184811767,5.873719462285325,24,9,0,10.12,1,True
Button,23.079843181270427,85.4131574585295,1581.0246898145906,6.155826134404452,15,9,0,10.64,0,True
Button,18.816203873093123,76.8592924482885,1362.666287666789,6.658758793578577,29,4,0,6.79,0,True
Button,19.25383937928221,87.40372045282433,1530.2596978969282,6.620618348793559,25,7,0,4.75,0,True
Oyster,21.14299401086363,82.12561556982482,784.3970187254536,6.535778280987101,24,7,0,6.08,0,True
Oyster,25.7127209905638,95.11399089590817,1142.7360963103,6.569821062013687,28,6,1,5.27,0,True
Button,17.840122667540314,88.18142082537513,1387.5744193211867,7.51599342705397,24,5,0,6.36,0,True
Oyster,26.544663187943637,92.60567493162422,1814.536315359439,5.676804557371117,16,9,0,4.21,0,True
Oyster,24.078521434375265,83.90712002459712,1125.9476730572892,6.396111143013249,22,7,0,11.19,1,True
Oyster,26.856073347379976,90.33845586341913,1047.3519926281847,6.073883013776432,22,9,0,9.63,0,True
Shiitake,24.30646353860536,88.0609650102614,1149.0603295650203,6.581888789095787,25,4,0,10.48,1,True
Poisonous,18.394972936453232,91.83737614303107,1293.2788753675402,6.231951690281143,19,6,0,5.93,0,False
Shiitake,21.49189543653513,84.08314083490167,1392.1005270482115,6.997150570988524,15,5,0,10.99,0,True
Button,18.51943632399214,88.06647737640873,1632.3057036699497,6.947480085730974,27,7,0,13.23,0,True
Button,25.89720484309673,74.73827498539679,1244.054493418256,7.3146225120940205,18,8,0,9.024,0,True
Button,17.01982835100427,91.21390020088626,972.8244601015356,6.623949115476001,19,8,1,9.45,0,True
Button,22.490426545991205,80.69373954788243,1278.3543130256048,5.988959025255363,20,7,0,8.5,0,True
Button,24.040934572793063,83.28355030890526,1200.8762334041803,6.106901634366075,16,7,0,8.296,0,True
Poisonous,23.68776380841774,83.06456138754075,792.9038760266217,6.225722461891082,15,7,0,13.25,0,False
Poisonous,18.92777805242351,87.12567923839777,1045.6042796120992,6.703619720991605,15,8,0,13.49,0,False
Button,22.220285293123045,87.76050703520885,1457.4503813380588,7.321557411328641,26,4,0,14.59,0,True
Poisonous,23.482031781968058,91.32767227611122,1493.3465686451073,6.511365303393428,16,5,0,7.17,0,False
Button,19.670120453988606,90.88775452911645,1251.8840859069082,6.779095739209037,24,3,1,6.26,0,True
Poisonous,21.96803320505161,84.51183292657625,1355.5416822020243,6.296677653101858,27,7,0,4.92,0,False
Button,16.941235156858216,90.92111123153752,1042.2254618644345,7.068298943025005,20,8,0,9.72,0,True
Shiitake,25.92400365233533,96.75817496850028,1433.752028156321,6.727100445942382,15,4,0,6.89,0,True
Shiitake,17.263338978764473,91.61615390032146,1576.4776504266133,6.305674510002551,23,6,0,4.39,0,True
Button,17.369100926329086,86.21767075038963,1588.160813994381,6.233872416115709,15,8,0,13.25,0,True
Shiitake,21.47252806740386,74.8302223691919,1484.1678268184417,6.023464696880145,27,8,1,7.67,0,True
Button,19.686981450715095,89.36976110733545,1664.3426134397505,6.8677097906773295,18,3,0,7.45,0,True
Oyster,14.44666341389775,83.3164453447467,1231.2838544175013,7.804055001845057,18,7,0,12.94,0,True
Poisonous,21.87933222612393,73.01170955615243,1373.006486707069,6.353442217277756,16,7,0,10.77,0,False
Shiitake,20.3349404518938,90.42090924689431,945.3117415991671,5.729821679749591,28,5,0,4.32,0,True
Shiitake,20.7151892192595,83.01582656550141,825.7306658569196,4.950336546229826,17,9,0,8.43,0,True
Oyster,19.752741077406817,77.86826448620177,1253.486095067449,6.717032790489511,22,7,0,3.06,0,True
Button,23.505377289954474,88.79182529822378,1020.5829597516231,6.000299229307148,28,4,0,8.51,0,True
Oyster,25.7930611638304,82.76293792897967,958.2542880575097,7.35783306237463,25,5,0,10.39,1,True
Poisonous,21.045566948270434,82.17367630487306,841.1649615900114,7.018744037448595,21,6,0,9.34,0,False
Button,23.568554767287168,78.15179713406336,1325.2518104893186,7.062406794112497,23,7,0,12.43,1,True
Shiitake,26.58518156346338,77.77112805494133,1397.2138052440473,6.203534899132727,20,4,1,6.32,0,True
Shiitake,25.41799177556245,86.08722109145768,1132.7535057327127,6.871359018516889,16,8,0,9.32,0,True
Shiitake,21.64414267775049,87.30177171614173,747.1838271586396,6.061421595942566,16,8,0,7.57,0,True
Button,23.845575602236245,84.72553113873525,1311.1876785631578,7.100347997074541,26,4,0,12.77,0,True
Poisonous,16.666459185861676,82.38316707078312,1371.895009065321,5.623211499349876,17,3,0,9.21,0,False
Button,24.756322032908507,84.58862728999188,453.06538354197335,6.098655697967166,25,4,0,6.28,0,True
Button,19.632597808404437,85.60367512158645,1707.3146660387974,6.322193903431649,20,5,0,3.92,0,True
Button,17.075592999247213,82.9600462863216,1398.2250579398901,6.59400817593955,26,5,0,11.7,0,True
Oyster,26.261158897146863,84.83315907961692,1272.8990176539658,6.060138656367596,28,6,0,8.4,0,True
Poisonous,19.19014031594625,97.82069426901602,783.8591596353044,6.173697539168843,27,8,1,3.94,0,False
Shiitake,26.866474291281158,84.67781110313943,1109.8405794446044,6.10710601488641,26,9,1,8.44,0,True
Poisonous,19.009184405046398,85.66376058579608,580.1312813309746,6.0194799292206005,20,9,0,12.3,1,False
Oyster,17.703511284732222,80.30199084713088,1319.8763653224407,6.519254836799421,28,4,0,4.08,0,True
Shiitake,20.23505530797432,83.39936391591083,1160.498805591006,6.759192132131879,28,6,0,9.99,0,True
Button,20.392009508414084,86.01483533450237,1550.0415806294495,5.855881563349319,26,7,0,15.75,0,True
Button,22.836893940692047,93.57739546103656,1481.8029687203164,6.4590965329366075,28,8,0,8.01,0,True
Button,25.3103656063087,88.21531573177747,1312.2320670835184,6.482501512363959,25,7,0,8.328000000000001,1,True
Poisonous,27.023104012576056,87.10837150141595,1754.5672481534966,7.002359384582325,23,3,0,7.17,0,False
Shiitake,17.04790903741948,84.6353866994278,1115.0622469097505,7.244835012672149,17,4,0,3.14,0,True
Button,18.5328025458551,89.90003753539955,1297.9854293381884,6.3531989075245985,21,9,0,13.91,1,True
Poisonous,28.387508937043926,80.02607638528102,1521.2511309666447,6.624869635244002,18,4,0,7.1,0,False
Oyster,21.25179935863273,81.90262874031961,1551.3563386569363,7.138076206343259,28,5,0,5.45,0,True
Oyster,28.870141590242433,83.23560637971215,1037.0940602384055,6.800616671499183,21,9,0,4.56,0,True
Button,23.872576389526188,84.11276999115158,1001.4106517928585,5.801959661182993,25,8,0,13.03,1,True
Poisonous,24.38475898167095,84.25681184908572,1457.5720616266742,7.101688992155936,22,7,0,8.64,0,False
Poisonous,22.31289224711491,84.05894237676179,1204.572060076264,6.614512882838054,17,4,1,11.25,0,False
Button,24.67443285840144,80.25217790802719,1299.2419099237554,6.068714215114498,16,6,0,2.9760000000000004,0,True
Poisonous,26.30874069330576,80.23342126412645,1008.1217079796729,5.9529302049039,22,6,1,5.48,0,False
Poisonous,25.53479295773466,84.42745584494068,1303.2635423991308,6.214734359928827,25,5,1,6.2,0,False
Button,26.04693640257874,94.64240037041485,1288.1641690802248,5.476759407971909,23,4,0,3.88,0,True
Oyster,15.596330974339736,86.04009290373791,828.2279019353035,6.52284139595597,29,8,0,7.57,0,True
Shiitake,24.509217130216076,78.00973385267703,1105.3104361601622,6.501802766686994,18,6,1,10.22,0,True
Button,19.927448710959034,82.42361824193172,438.6732640186724,7.0268144469326215,26,4,0,7.96,0,True
Poisonous,22.58611332170676,89.43980856930325,437.4700562400036,6.563605054977865,15,6,0,10.56,0,False
Button,19.887281538994852,87.07861578540981,993.8283422424365,6.023478862205473,21,8,0,9.3,0,True
Button,19.53869071983182,85.65969443033629,1500.8912664694485,6.3085508508998025,22,8,0,6.37,0,True
Button,23.440876654323088,83.1070403254504,1150.5994163577116,6.203148797915689,21,5,0,13.05,1,True
Oyster,20.098886999054066,80.51984764318857,974.7787494558252,6.614569856510849,27,5,0,9.77,0,True
Button,19.106682360641937,89.19030291928577,1538.7322009416919,6.431980311365159,20,8,0,6.95,0,True
Oyster,16.845777556002588,90.54748274259521,634.8223118928117,6.221398110719198,20,9,0,12.38,1,True
Poisonous,18.95745293084393,81.05800296973918,1392.6391991111043,7.127287635139717,15,6,0,11.65,0,False
Oyster,18.55332134842657,78.845212769867,1120.8826416698732,6.334677226431095,23,6,0,7.0,0,True
Poisonous,20.31280240414166,88.32785019619539,839.1491638476623,6.005536926944878,20,4,0,5.18,0,False
Poisonous,20.399428423931226,96.08313850394381,1109.3174200347369,6.73232002011759,27,5,0,10.62,0,False
Button,18.944237245843105,94.23382515159288,1003.3365968841233,5.843388941095849,16,8,0,4.4,0,True
Oyster,19.75183142483297,85.46794448044511,1021.4923891352813,6.478646620836815,26,3,0,5.0,0,True
Button,23.808081338141285,94.54292159929976,1149.0504671675935,6.998307776085974,16,8,0,15.53,0,True
Button,21.327306255372207,88.4427889863303,1393.3614440480237,8.053101795851608,27,5,0,14.71,0,True
Shiitake,20.030964965470453,88.18840861520168,1382.7689517722067,6.763904623151337,29,9,0,16.88,0,True
Shiitake,23.985146696820944,80.33993552122914,1589.7275681157605,6.861932782287992,19,4,0,5.63,0,True
Oyster,22.86643962190607,83.60373153223671,688.7043203411502,6.39856378866514,23,4,0,14.53,1,True
Button,23.41576640783213,83.8084763549565,1452.8941471981711,6.31417777563111,29,6,0,4.8,0,True
Button,24.241579496921467,87.98143474830502,1691.766185129224,6.131640302541064,16,7,0,8.6,0,True
Shiitake,20.781994923740555,86.85345692736472,799.570620415966,6.013460143336881,18,6,0,16.11,0,True
Button,20.631368319464137,71.93676697556991,1542.1775117439606,5.996380954710924,20,7,0,5.39,0,True
Shiitake,19.91018382159565,85.48300723185412,1634.714458064192,5.948581895730452,20,6,0,7.78,0,True
Oyster,23.396968158027914,77.60467453884728,1331.5893288689963,6.087029945136242,18,3,0,4.8,0,True
Poisonous,20.531201671220575,83.06406391994953,1463.9727402534527,6.657065562305036,15,6,0,13.33,0,False
Shiitake,24.246713889914925,91.41114716850127,1095.9251036448782,6.932169016602816,26,5,0,6.37,0,True
Oyster,27.301609101226596,87.88968761407186,1348.147243101319,6.630815013605973,18,5,0,8.28,0,True
Shiitake,19.629853437463485,80.70871279410822,859.2320114670429,6.904197889166948,26,8,0,8.82,0,True
Button,20.736146519094678,82.73347605012982,779.3560815286934,5.551874021663938,16,3,0,7.89,0,True
Button,21.908733405571404,89.26268770072231,1231.064765214839,7.484947665046217,25,4,1,11.72,0,True
Oyster,17.931283725582297,85.69067424387126,1135.4415556414242,6.145725732124433,23,8,0,6.71,0,True
